,0
12989,0.12293299999999995
1319,0.12299799999999998
10309,0.123057
12119,0.12309499999999995
11119,0.12314599999999999
10439,0.12326100000000005
13749,0.12333699999999999
10149,0.12334100000000008
10499,0.12347100000000005
12489,0.12347599999999999
10119,0.12347899999999996
1189,0.12349899999999998
12669,0.123507
13009,0.12354300000000006
12059,0.12363999999999996
11839,0.123758
12199,0.12378500000000005
13549,0.12378900000000001
12479,0.12387499999999999
11699,0.12391100000000001
10459,0.12391300000000005
13529,0.12391400000000002
10179,0.12410900000000004
11819,0.12421400000000005
13769,0.12441699999999999
13599,0.12444100000000002
13849,0.12454099999999992
12889,0.12456699999999994
11039,0.124608
10819,0.1246920000000001
12369,0.12470300000000001
13959,0.12472899999999996
13839,0.124736
12779,0.12482400000000003
12139,0.12497100000000001
11809,0.12500400000000006
12389,0.12502300000000002
10379,0.125045
12689,0.12522300000000006
10409,0.125302
10399,0.125365
11859,0.12550999999999993
1059,0.125513
11349,0.125541
13389,0.12555700000000009
11769,0.12556700000000004
12379,0.125575
11389,0.12563000000000002
11069,0.12566700000000008
13519,0.125929
11149,0.12594499999999992
129,0.125965
12789,0.12616100000000005
10429,0.12617900000000004
10569,0.12625799999999998
13609,0.12630500000000003
10159,0.12630799999999998
10219,0.126313
13679,0.126385
10939,0.12644999999999995
13379,0.126539
10469,0.1266540000000001
12429,0.12666699999999997
10069,0.12673
10039,0.12673600000000002
12469,0.1267420000000002
12189,0.126797
119,0.1268490000000001
10029,0.126918
11249,0.12692300000000006
11849,0.1270040000000001
13569,0.12712
10129,0.12716600000000003
12729,0.12718299999999996
13409,0.12721100000000002
13829,0.12721900000000005
1009,0.12721900000000008
12109,0.127248
13049,0.12743299999999996
10189,0.12744799999999995
10099,0.12747100000000017
11599,0.12748099999999998
10269,0.12757700000000022
11029,0.12761900000000018
13739,0.12766499999999997
1149,0.12772099999999995
1229,0.127788
10619,0.12780900000000006
13929,0.12785600000000016
11079,0.1278580000000001
11209,0.12789400000000012
11969,0.12790200000000002
12159,0.12795200000000012
11539,0.12800500000000017
11939,0.12802800000000014
13869,0.12803300000000026
11099,0.1280390000000001
12939,0.12806600000000004
13479,0.12812300000000007
11399,0.12816200000000003
10629,0.12825500000000023
10169,0.12827000000000024
1029,0.128311
11129,0.12831100000000026
139,0.12832500000000013
10209,0.12832700000000036
1209,0.12832800000000025
10709,0.12834800000000035
12279,0.12842000000000017
10759,0.12842200000000017
10139,0.1284310000000004
10589,0.1284470000000001
10669,0.1285130000000001
1099,0.12853600000000026
10769,0.12857700000000014
10979,0.12862200000000032
10659,0.12863500000000033
1329,0.12867100000000026
11639,0.12870000000000023
1249,0.12870300000000015
11659,0.12870600000000038
10989,0.1287210000000003
11669,0.12875500000000004
1339,0.12876200000000024
11339,0.12876300000000035
12869,0.1287720000000003
10909,0.1288490000000004
1289,0.12890000000000038
10789,0.12890700000000033
10869,0.12891300000000022
11519,0.12891900000000042
1199,0.12895000000000037
12529,0.1291460000000003
1019,0.12915300000000032
10719,0.12915400000000038
10919,0.12918900000000044
10009,0.12920200000000032
10859,0.1292340000000004
10319,0.1292450000000004
10359,0.12924900000000034
13229,0.12926300000000024
1069,0.1292640000000003
11719,0.1292660000000003
11879,0.12926600000000038
10649,0.1292900000000005
10599,0.1293450000000003
12699,0.1293940000000004
13249,0.1294260000000005
10539,0.12946600000000033
10299,0.1294760000000004
12519,0.12948800000000033
1089,0.1294990000000004
11569,0.12950400000000037
11499,0.12950600000000026
11469,0.1295110000000005
10329,0.12952200000000033
10679,0.12952500000000033
11239,0.12954100000000043
11359,0.12955200000000053
10839,0.12955300000000042
10689,0.12955400000000047
11219,0.1295580000000005
1399,0.12956900000000043
10519,0.12958200000000034
12949,0.12958400000000048
13349,0.12958600000000026
11629,0.12959000000000034
12649,0.12960200000000044
10479,0.12960300000000038
11299,0.12960400000000039
13149,0.12960900000000034
12459,0.12961200000000042
1279,0.12963200000000039
11259,0.12964500000000032
10729,0.12965500000000033
12859,0.12965500000000033
10369,0.1296600000000005
11529,0.12966200000000036
1119,0.12967100000000034
11049,0.12967100000000037
11319,0.12967100000000048
10899,0.12967700000000032
13119,0.12969100000000044
1369,0.12969300000000036
11229,0.12970000000000032
1359,0.12970500000000051
11019,0.12970800000000046
1239,0.12971400000000033
11609,0.12972100000000034
11269,0.1297220000000003
11509,0.12972400000000042
13759,0.12973100000000046
12769,0.12978900000000035
10879,0.1298050000000003
10949,0.12982800000000033
1219,0.12983400000000037
1169,0.12985700000000044
13909,0.12986600000000054
11279,0.1299190000000005
11309,0.1299510000000005
1129,0.12998600000000035
1139,0.13023200000000035
